HJD,Relative_Flux,Relative_Flux_Uncertainty,Accepted,phase
2453549.1781434,0.994661,0.008142,1,-0.00676319166001349
2453549.1782709,0.995271,0.00886,1,-0.006727018757032965
2453549.1783983,0.998563,0.008077,1,-0.006690874390244517
2453549.1785258,0.993948,0.008659,1,-0.0066547016193680975
2453549.1786532,0.988373,0.00819,1,-0.006618557120447122
2453549.1787806,0.984657,0.008437,1,-0.006582412753658673
2453549.1789081,1.004531,0.008141,1,-0.006546239982782254
2453549.1790354,1.00308,0.00886,1,-0.006510123887920827
2453549.179163,1.00322,0.008068,1,-0.006473922712984859
2453549.1792903,0.999944,0.008658,1,-0.006437806750255959
2453549.1794178,0.994788,0.008192,1,-0.006401633847275434
2453549.1795453,1.003401,0.008439,1,-0.006365461076399015
2453549.1796726,0.989852,0.008419,1,-0.006329345113670115
2453549.1798001,0.99592,0.00814,1,-0.00629317221068959
2453549.1799274,1.013045,0.008861,1,-0.006257056247932269
2453549.180055,0.991469,0.008066,1,-0.0062208550730247225
2453549.1801823,1.009667,0.00866,1,-0.0061847389781632955
2453549.1803098,1.003382,0.008187,1,-0.006148566207286876
2453549.1804373,0.987134,0.008437,1,-0.006112393436438879
2453549.1806921,1.001439,0.008631,1,-0.006040104570701033
2453549.1811654,1.0049,0.008644,1,-0.005905825491510086
2453549.1812928,1.002886,0.008498,1,-0.00586968099258911
2453549.1814203,1.004725,0.008447,1,-0.005833508221712691
2453549.1815477,0.995704,0.008617,1,-0.005797363854924242
2453549.1816751,0.997402,0.008568,1,-0.005761219488107372
2453549.1818025,0.994037,0.008249,1,-0.005725074989186396
2453549.18193,1.006384,0.008623,1,-0.005688902218338399
2453549.1820574,1.00016,0.00843,1,-0.005652757851521528
2453549.1821848,0.993022,0.008486,1,-0.005616613352600552
2453549.1823123,1.000264,0.008438,1,-0.005580440581724133
2453549.1824397,0.995002,0.008609,1,-0.0055442962149356845
2453549.1825671,1.004276,0.008564,1,-0.005508151716014709
2453549.1826946,0.996327,0.008251,1,-0.005471978945138289
2453549.182822,0.998804,0.008617,1,-0.005435834578349841
2453549.1829494,0.999899,0.008428,1,-0.005399690079428865
2453549.1830769,1.0072,0.00844,1,-0.005363517308552446
2453549.1832043,1.012359,0.008609,1,-0.005327372941763997
2453549.1833317,0.990059,0.008563,1,-0.005291228442843021
2453549.1835866,0.989487,0.008243,1,-0.0052189113051497316
2453549.183714,1.00009,0.008617,1,-0.0051827668062571774
2453549.1838414,1.00257,0.008427,1,-0.005146622439440307
2453549.1839689,1.004353,0.008484,1,-0.005110449668563888
2453549.1840963,1.006079,0.008441,1,-0.005074305169642912
2453549.1842237,1.00668,0.008609,1,-0.005038160802854463
2453549.1843512,1.014684,0.008565,1,-0.005001988031978044
2453549.1844786,0.996536,0.008245,1,-0.004965843533057068
2453549.184606,0.992547,0.008616,1,-0.00492969916626862
2453549.1847334,1.006161,0.008429,1,-0.004893554667347644
2453549.1848609,1.011724,0.008482,1,-0.0048573818964712245
2453549.1849883,0.999381,0.008437,1,-0.004821237529682776
2453549.1851157,0.998964,0.00861,1,-0.0047850930307618
2453549.1852432,1.011696,0.008486,1,-0.004748920259885381
2453549.1853706,0.982229,0.008178,1,-0.004712775893096932
2453549.185498,1.000214,0.008882,1,-0.004676631394175956
2453549.1860442,1.012083,0.008094,1,-0.004521670062501926
2453549.1861715,1.005801,0.008672,1,-0.0044855539676689204
2453549.1862991,1.013714,0.008191,1,-0.004449352792732952
2453549.1864264,0.998122,0.008448,1,-0.004413236697871525
2453549.1865539,1.00742,0.008427,1,-0.004377063926995106
2453549.1866813,0.987353,0.008144,1,-0.0043409195602066575
2453549.1868088,1.003507,0.008863,1,-0.004304746789330238
2453549.1869362,0.987777,0.008079,1,-0.004268602290409262
2453549.1870635,1.017847,0.008664,1,-0.004232486327680363
2453549.1871911,0.995318,0.008194,1,-0.0041962851527443945
2453549.1873184,1.008572,0.008443,1,-0.0041601690578829675
2453549.1874459,0.994026,0.00842,1,-0.00412399628703497
2453549.1875733,1.006135,0.008142,1,-0.004087851788113994
2453549.1877008,1.007539,0.00886,1,-0.004051679017237575
2453549.1878281,1.005404,0.008077,1,-0.004015563054480253
2453549.1879556,0.998029,0.008661,1,-0.0039793901515281505
2453549.1880831,0.994131,0.008191,1,-0.003943217380651731
2453549.1882104,1.018004,0.008439,1,-0.00390710141789441
2453549.188338,0.99654,0.008417,1,-0.0038709002429868633
2453549.1884653,0.997295,0.008145,1,-0.0038347841481254363
2453549.1885928,1.008048,0.008863,1,-0.003798611377249017
2453549.1887203,0.998647,0.008076,1,-0.003762438606372598
2453549.1888476,0.988731,0.008654,1,-0.0037263225115395926
2453549.1889751,1.002058,0.008189,1,-0.0036901497406631734
2453549.1891024,0.99311,0.008439,1,-0.0036540336458017464
2453549.18923,1.002595,0.00842,1,-0.0036178324708657783
2453549.1893573,0.998576,0.008142,1,-0.0035817165081368785
2453549.1896122,0.986399,0.008857,1,-0.0035093992383394834
2453549.1897396,0.995417,0.008076,1,-0.0034732548715510347
2453549.1898671,0.993497,0.008656,1,-0.00343708196857051
2453549.1899944,1.012903,0.00819,1,-0.0034009660058131885
2453549.190122,1.009029,0.008432,1,-0.003364764830905642
2453549.1902493,1.004765,0.008633,1,-0.003328648736044215
2453549.1903769,1.002811,0.008281,1,-0.003292447561108247
2453549.1908501,0.994003,0.008642,1,-0.0031581968859768494
2453549.1909775,0.998543,0.008435,1,-0.003122052519159979
2453549.191105,1.001422,0.008496,1,-0.0030858796161794544
2453549.1912324,0.996008,0.008447,1,-0.0030497352493910057
2453549.1913598,0.994924,0.008618,1,-0.0030135908825741353
2453549.1914873,1.009413,0.008572,1,-0.0029774179795936107
2453549.1917421,0.993808,0.008252,1,-0.0029051292459882916
2453549.1918696,0.989766,0.00862,1,-0.002868956343007767
2453549.191997,1.000538,0.008433,1,-0.0028328119762193182
2453549.1921244,0.997882,0.008488,1,-0.002796667609402448
2453549.1922519,0.992782,0.008437,1,-0.002760494706421923
2453549.1923793,1.000748,0.008613,1,-0.002724350339605053
2453549.1925067,0.99146,0.008566,1,-0.002688205972816604
2453549.1926341,1.001292,0.008249,1,-0.0026520614738956283
2453549.1927616,0.997091,0.008618,1,-0.002615888703019209
2453549.192889,1.013528,0.008428,1,-0.0025797443362307604
2453549.1930164,1.001048,0.008484,1,-0.0025435998373097846
2453549.1931439,0.990529,0.00844,1,-0.0025074270664333653
2453549.1932713,1.00143,0.008606,1,-0.0024712826996449166
2453549.1933987,0.99919,0.008567,1,-0.002435138200723941
2453549.1935262,1.011537,0.008248,1,-0.0023989654298475216
2453549.1936536,0.990867,0.008616,1,-0.002362821063030651
2453549.193781,1.007798,0.008429,1,-0.002326676564138097
2453549.1939084,0.989619,0.008483,1,-0.0022905321973212267
2453549.1942907,1.003154,0.008441,1,-0.002182070560735383
2453549.1944182,1.019891,0.00861,1,-0.0021458977898589637
2453549.1945456,0.980015,0.008559,1,-0.002109753290937988
2453549.194673,1.000605,0.008248,1,-0.0020736089241495392
2453549.1948005,1.002774,0.008618,1,-0.00203743615327312
2453549.1949279,0.9993,0.00843,1,-0.002001291654352144
2453549.1951828,0.989584,0.008484,1,-0.0019289745166872763
2453549.1957289,0.994027,0.008438,1,-0.001774041456968689
2453549.1958562,1.013408,0.008613,1,-0.0017379253621356838
2453549.1959838,1.005524,0.008488,1,-0.0017017241871997157
2453549.1961111,1.021262,0.008179,1,-0.0016656082244423942
2453549.1963661,1.001125,0.008887,1,-0.001593262550613872
2453549.1964934,1.002727,0.008092,1,-0.0015571465878565505
2453549.1966209,1.002528,0.008668,1,-0.0015209736848760258
2453549.1967483,1.004655,0.008202,1,-0.0014848293180875771
2453549.1968758,1.002848,0.00843,1,-0.0014486565472111579
2453549.1970031,1.007274,0.008148,1,-0.001412540452349731
2453549.1971306,1.003774,0.008863,1,-0.0013763676815017334
2453549.1972581,0.992526,0.008662,1,-0.0013401949106253142
2453549.1973854,0.998481,0.008194,1,-0.0013040788157638872
2453549.197513,1.013427,0.008441,1,-0.001267877640827919
2453549.1976403,0.995799,0.008423,1,-0.0012317616780990193
2453549.1977678,0.998212,0.008145,1,-0.0011955887751184946
2453549.1978951,1.011419,0.008861,1,-0.001159472812361173
2453549.1980226,0.996936,0.008078,1,-0.0011233000415131755
2453549.1981501,1.008648,0.00865,1,-0.0010871271385326509
2453549.1982774,1.003874,0.008192,1,-0.0010510111757753293
2453549.198405,0.999689,0.008439,1,-0.001014810000867783
2453549.1985323,1.000231,0.008422,1,-0.000978693906006356
2453549.1986598,1.004288,0.008141,1,-0.0009425211351299367
2453549.1987872,0.994762,0.00886,1,-0.0009063767683414881
2453549.1989146,1.002687,0.008077,1,-0.0008702322694205122
2453549.1990421,1.009166,0.008661,1,-0.000834059498544093
2453549.1991694,0.982958,0.008188,1,-0.000797943403682666
2453549.199297,0.993701,0.008439,1,-0.000761742228746698
2453549.1994243,1.006845,0.008422,1,-0.0007256262660177981
2453549.1995519,0.996122,0.008142,1,-0.00068942509108183
2453549.1996792,1.010504,0.008859,1,-0.0006533089962204031
2453549.1998066,1.004619,0.008076,1,-0.0006171646294319544
2453549.2000615,1.013821,0.008659,1,-0.0005448473596345593
2453549.2005348,0.997685,0.008192,1,-0.0004105682804436128
2453549.2006623,1.007819,0.008441,1,-0.0003743955095671936
2453549.2007897,1.016046,0.008284,1,-0.0003382511427787449
2453549.2009171,1.01848,0.008645,1,-0.0003021066438577691
2453549.2010446,0.993016,0.008444,1,-0.00026593387298134985
2453549.201172,1.005634,0.008498,1,-0.00022978950619290117
2453549.2012994,1.003932,0.008447,1,-0.00019364500727192535
2453549.2014269,0.99621,0.008617,1,-0.00015747223639550612
2453549.2015543,1.015429,0.008572,1,-0.00012132786960705744
2453549.2016817,1.0106,0.008253,1,-8.518337068608162e-05
2453549.2018091,1.008915,0.008624,1,-4.903900386921123e-05
2453549.2019366,0.984414,0.008434,1,-1.2866232992791993e-05
2453549.202064,1.000746,0.008489,1,2.327826589976212e-05
2453549.2021914,1.00688,0.008443,1,5.9422632716632506e-05
2453549.2023189,0.999484,0.008612,1,9.559540359305174e-05
2453549.2024463,1.005907,0.008567,1,0.00013173990251402756
2453549.2025737,1.003125,0.008251,1,0.00016788426930247624
2453549.2027012,1.004355,0.008618,1,0.00020405704017889548
2453549.2028286,1.015209,0.008431,1,0.0002402015390998713
2453549.202956,0.997504,0.00844,1,0.00027634590588832
2453549.2030834,0.9947,0.00861,1,0.0003124904048092958
2453549.2032109,0.98643,0.008566,1,0.00034866317568571503
2453549.2033383,0.994578,0.008247,1,0.0003848075424741637
2453549.2034657,1.000726,0.00862,1,0.00042095204139513953
2453549.2035932,1.009774,0.008426,1,0.00045712481227155877
2453549.2037206,1.008516,0.008488,1,0.0004932691790884292
2453549.203848,0.999647,0.008439,1,0.0005294136779809833
2453549.2039755,0.991024,0.008609,1,0.0005655864488574025
2453549.2041029,1.001127,0.008564,1,0.0006017308156742729
2453549.2042303,1.01067,0.008248,1,0.0006378753145952487
2453549.2043578,1.005819,0.00862,1,0.0006740480854432462
2453549.2044852,0.994192,0.008427,1,0.0007101924522601166
2453549.2046126,1.014937,0.008484,1,0.0007463369511810924
2453549.20474,1.001816,0.008437,1,0.0007824813179695411
2453549.2048675,0.994103,0.008608,1,0.0008186540888459604
2453549.2071854,0.992113,0.008627,1,0.0014762613605512342
2453549.207313,0.995718,0.008236,1,0.0015124625354872023
2453549.2074404,1.009948,0.008431,1,0.0015486069023040727
2453549.2075678,0.987326,0.008626,1,0.0015847512690925214
2453549.2076953,0.989809,0.008484,1,0.001620924172073046
2453549.2078226,0.992315,0.008164,1,0.0016570401348303676
2453549.2079501,0.990557,0.008434,1,0.0016932129056783651
2453549.2080774,0.993897,0.008389,1,0.001729329000539792
2453549.208205,1.001534,0.008603,1,0.0017655301754757602
2453549.2083324,1.003467,0.008318,1,0.0018016745422642089
2453549.2084598,1.00343,0.008557,1,0.0018378190411851847
2453549.2085873,1.003258,0.008239,1,0.001873991812061604
2453549.2087146,0.999657,0.008443,1,0.001910107906923031
2453549.2089694,0.997773,0.008608,1,0.00198239664052835
2453549.209097,0.999154,0.008244,1,0.002018597815464318
2453549.2092244,0.984857,0.008417,1,0.002054742314385294
2453549.2093519,1.00023,0.008633,1,0.0020909150852332914
2453549.2094793,0.995607,0.008474,1,0.0021270594520501618
2453549.2096066,0.999808,0.008163,1,0.0021631755469115888
2453549.2097341,1.004788,0.008429,1,0.0021993483177595863
2453549.2098615,0.994596,0.008388,1,0.002235492816680562
2453549.209989,1.004351,0.008596,1,0.0022716655875569813
2453549.2101164,0.994972,0.008319,1,0.00230780995434543
2453549.2102439,1.004357,0.008553,1,0.0023439827252218493
2453549.2103713,0.99956,0.008476,1,0.002380127224142825
2453549.2104986,0.997073,0.008235,1,0.002416243186871725
2453549.2106262,1.00536,0.008605,1,0.002452444361807693
2453549.2107535,0.988406,0.008412,1,0.00248856045666912
2453549.210881,0.986811,0.008771,1,0.002524733227545539
2453549.2110084,1.001767,0.008423,1,0.002560877726466515
2453549.2111359,0.999583,0.008918,1,0.0025970504973145125
2453549.2112633,1.010098,0.008594,1,0.002633194864131383
2453549.2113906,0.990319,0.008467,1,0.00266931095899281
2453549.2115182,1.011814,0.008552,1,0.0027055121339003563
2453549.2119914,0.991244,0.00865,1,0.002839762809031754
2453549.2121189,0.998793,0.008233,1,0.002875935579908173
2453549.2122463,0.993116,0.008502,1,0.002912080078829149
2453549.2123737,1.003593,0.008603,1,0.0029482244456460194
2453549.2125012,1.004229,0.008509,1,0.002984397216494017
2453549.212756,0.99569,0.008418,1,0.003056686082231863
2453549.2128834,1.001398,0.008728,1,0.003092830449020312
2453549.2130109,1.005773,0.008473,1,0.0031290033520008365
2453549.2131383,1.005522,0.008496,1,0.003165147718817707
2453549.2132657,0.992714,0.008424,1,0.0032012920856061555
2453549.2133932,1.00554,0.008909,1,0.00323746498858668
2453549.2135206,0.996958,0.008595,1,0.0032736093554035506
2453549.213648,0.987436,0.008457,1,0.003309753722220421
2453549.2137755,0.994889,0.008549,1,0.003345926625172524
2453549.2139029,0.993892,0.008646,1,0.0033820709919893943
2453549.2140303,0.994842,0.0085,1,0.0034182153588062647
2453549.2141578,0.993008,0.008603,1,0.0034543882617867894
2453549.2144126,1.00009,0.008504,1,0.0035266769953921084
2453549.21454,0.988597,0.008411,1,0.0035628214943130843
2453549.2146675,0.997707,0.008728,1,0.003598994265161082
2453549.2147949,0.983878,0.00847,1,0.003635138631977952
2453549.2149223,0.992362,0.008483,1,0.003671283130898928
2453549.2150498,0.997729,0.008416,1,0.0037074559017469255
2453549.2151772,0.997774,0.008905,1,0.003743600268563796
2453549.2153046,1.016144,0.008598,1,0.0037797447674847717
2453549.2154321,1.004074,0.008456,1,0.003815917538361191
2453549.2155595,1.001823,0.008645,1,0.0038520619051496396
2453549.2156869,1.005692,0.008496,1,0.0038882064040706155
2453549.2158144,0.998406,0.008503,1,0.003924379174947035
2453549.2159418,1.017866,0.008481,1,0.003960523541735483
2453549.2160692,1.003021,0.008726,1,0.003996668040656459
2453549.2161966,1.009387,0.008168,1,0.00403281240747333
2453549.2163241,0.993259,0.008489,1,0.004068985178321327
2453549.2168459,0.985033,0.00886,1,0.0042170241098347105
2453549.2169734,1.005367,0.008907,1,0.004253197012815235
2453549.2171008,0.992299,0.008083,1,0.004289341379632106
2453549.2172282,1.003516,0.008457,1,0.004325485746448976
2453549.2173557,0.990318,0.008657,1,0.004361658649429501
2453549.2174831,0.987982,0.008642,1,0.004397803016217949
2453549.2176105,0.996342,0.008189,1,0.00443394738303482
2453549.217738,0.996088,0.008496,1,0.004470120286015344
2453549.2178654,1.002795,0.008434,1,0.004506264652803793
2453549.2179928,0.988617,0.008499,1,0.0045424090196206635
2453549.2181203,0.999939,0.008416,1,0.004578581922601188
2453549.2182477,1.004215,0.008721,1,0.004614726289389637
2453549.2183751,1.000546,0.008127,1,0.004650870656206507
2453549.2185025,0.98252,0.008712,1,0.004687015155127483
2453549.21863,0.991358,0.008849,1,0.004723187926003902
2453549.2187574,1.004685,0.00888,1,0.004759332292792351
2453549.2188848,0.996556,0.00804,1,0.004795476791713327
2453549.2190123,0.996017,0.008448,1,0.004831649562589746
2453549.2191397,0.995249,0.008648,1,0.004867793929378195
2453549.2192671,1.005864,0.008645,1,0.0049039384282991705
2453549.2193946,0.99285,0.008181,1,0.00494011119917559
2453549.219522,0.991544,0.008493,1,0.004976255565964038
2453549.2196494,0.995936,0.008428,1,0.005012400064885014
2453549.2197769,0.995599,0.008496,1,0.0050485728357614335
2453549.2199043,0.995218,0.008401,1,0.005084717202549882
2453549.2200317,1.008507,0.008131,1,0.005120861701470858
2453549.2201591,1.010642,0.008848,1,0.005157006068287728
2453549.2202866,0.991724,0.008064,1,0.005193178839164148
2453549.220414,0.982895,0.008633,1,0.005229323338056702
2453549.2205414,1.000497,0.00849,1,0.005265467704873572
2453549.2206689,0.993532,0.008179,1,0.005301640475749991
2453549.2207963,0.992907,0.008258,1,0.005337784974670967
2453549.2209237,1.014142,0.00843,1,0.005373929341459416
2453549.2210512,0.998119,0.008409,1,0.005410102112335835
2453549.2211786,1.005563,0.008175,1,0.005446246611256811
2453549.2216519,0.99759,0.008129,1,0.005580525690447757
2453549.2217793,0.992557,0.008398,1,0.005616670057264628
2453549.2219067,0.993833,0.008845,1,0.005652814556157182
2453549.2220341,0.9976,0.008326,1,0.005688958922974052
2453549.2221616,0.99492,0.008056,1,0.0057251316938504715
2453549.222289,0.993123,0.008647,1,0.005761276192771447
2453549.2224164,1.015969,0.008448,1,0.005797420559559896
2453549.2225439,0.996955,0.00824,1,0.005833593330436315
2453549.2226713,0.993148,0.008424,1,0.005869737829357291
2453549.2227987,0.99659,0.008633,1,0.00590588219614574
2453549.2229262,0.996055,0.00841,1,0.005942054967022159
2453549.2230536,0.998626,0.008159,1,0.005978199465943135
2453549.223181,1.009268,0.008131,1,0.0060143438327315835
2453549.2233084,0.994349,0.008394,1,0.006050488199548454
2453549.2234359,1.00738,0.008843,1,0.0060866611025289785
2453549.2235633,1.0052,0.008322,1,0.006122805469317427
2453549.2236907,1.000196,0.008066,1,0.006158949836134298
2453549.2238182,0.994947,0.008475,1,0.006195122739114822
2453549.2239456,0.985047,0.008644,1,0.006231267105931693
2453549.224073,0.996638,0.008444,1,0.006267411472720141
2453549.2242005,0.999773,0.008179,1,0.006303584375700666
2453549.2243279,1.018944,0.008241,1,0.006339728742517536
2453549.2244553,1.00314,0.008426,1,0.006375873109305985
2453549.2245828,0.998493,0.008628,1,0.00641204601228651
2453549.2247102,1.009509,0.008161,1,0.00644819037910338
2453549.224965,1.019479,0.008394,1,0.006520479244812805
2453549.2250925,1.003338,0.008622,1,0.006556652015689224
2453549.2252199,0.985291,0.008475,1,0.006592796382506094
2453549.2253473,1.00731,0.008271,1,0.006628940881398648
2453549.2254748,0.994406,0.008442,1,0.006665113652275068
2453549.2256022,0.999123,0.008628,1,0.006701258019091938
2453549.2257296,0.987604,0.008233,1,0.006737402518012914
2453549.2258571,0.999477,0.008433,1,0.006773575288860911
2453549.2259845,0.991879,0.008627,1,0.006809719655677782
2453549.2265307,1.013125,0.008487,1,0.006964681119427496
2453549.2266581,0.989968,0.008162,1,0.007000825486244366
2453549.2267855,0.997713,0.008439,1,0.007036969985165342
2453549.226913,0.982135,0.008384,1,0.0070731427560417615
2453549.2270404,1.001183,0.008605,1,0.00710928712283021
2453549.2271678,0.995928,0.008317,1,0.007145431621751186
2453549.2272953,1.015781,0.008562,1,0.007181604392627605
2453549.2274227,1.004442,0.008477,1,0.007217748759416054
2453549.2275501,0.995982,0.008241,1,0.00725389325833703
2453549.2276775,1.0,0.008444,1,0.0072900376251539
2453549.227805,1.004481,0.008607,1,0.007326210396001898
2453549.2279324,1.011373,0.008239,1,0.007362354894922873
2453549.2280598,1.001337,0.00842,1,0.007398499261739744
2453549.2281873,1.007178,0.008627,1,0.007434672032616163
2453549.2283147,0.995982,0.008472,1,0.007470816531508717
2453549.2284421,0.995682,0.00816,1,0.0075069608983255876
2453549.2285696,0.995588,0.008427,1,0.007543133669202007
2453549.228697,0.998662,0.008387,1,0.007579278168122983
2453549.2288244,1.000886,0.0086,1,0.007615422534911431
2453549.2289519,0.991546,0.008314,1,0.0076515953057878505
2453549.2290793,1.011538,0.008553,1,0.007687739804708826
2453549.2292067,0.990654,0.008476,1,0.007723884171497275
2453549.2293341,1.004287,0.008238,1,0.007760028670418251
2453549.2294616,0.994975,0.008428,1,0.00779620144129467
2453549.229589,1.007422,0.008472,1,0.007832345808083119
2453549.2297164,1.007584,0.008776,1,0.007868490307004095
2453549.2298439,1.001323,0.008414,1,0.007904663077880514
2453549.2299713,1.007864,0.00852,1,0.007940807444697384
2453549.2300987,0.99206,0.008593,1,0.007976951943589938
2453549.2302262,1.002808,0.008922,1,0.008013124714466358
2453549.2303536,1.002408,0.008553,1,0.008049269081283228
2453549.230481,0.991499,0.008465,1,0.008085413580175782
2453549.2306084,0.991626,0.008227,1,0.008121557946992652
2453549.2307359,1.001537,0.008646,1,0.008157730717869072
2453549.2308633,0.982815,0.008602,1,0.008193875216790047
2453549.2313366,0.994017,0.008416,1,0.008328154295980994
2453549.231464,1.004481,0.008509,1,0.008364298662769443
2453549.2315914,1.009252,0.008474,1,0.008400443161690418
2453549.2317189,1.000059,0.008732,1,0.008436615932566838
2453549.2318463,0.998895,0.008422,1,0.008472760299383708
2453549.2319737,1.010013,0.008494,1,0.008508904798276262
2453549.2321012,1.001774,0.008598,1,0.008545077569152681
2453549.2322286,0.990831,0.008908,1,0.008581221935969552
2453549.232356,0.998949,0.008457,1,0.008617366434890528
2453549.2324834,1.003158,0.008235,1,0.008653510801678976
2453549.2326109,1.001142,0.008649,1,0.008689683572555396
2453549.2327383,1.001978,0.008503,1,0.008725828071476371
2453549.2328657,0.988865,0.008501,1,0.00876197243826482
2453549.2329932,1.001476,0.008728,1,0.00879814520914124
2453549.2331206,1.023342,0.008492,1,0.008834289708062215
2453549.233248,1.013638,0.008589,1,0.008870434074850664
2453549.2333755,1.004806,0.008904,1,0.008906606845727083
2453549.2335029,0.999922,0.008454,1,0.008942751344648059
2453549.2336303,1.011604,0.008646,1,0.00897889571146493
2453549.2337578,0.987683,0.008499,1,0.009015068482312927
2453549.2338852,0.983664,0.008723,1,0.009051212981233903
2453549.2340126,0.991667,0.008488,1,0.009087357348050773
2453549.23414,0.996168,0.008465,1,0.009123501714839222
2453549.2342675,0.995952,0.008902,1,0.009159674617819746
2453549.2345223,1.000576,0.008161,1,0.009231963351425065
2453549.2346498,0.998965,0.008866,1,0.00926813625440559
2453549.2347772,1.001825,0.008645,1,0.00930428062122246
2453549.2349046,0.996076,0.008075,1,0.00934042498801091
2453549.2350321,1.001253,0.008497,1,0.009376597890991434
2453549.2351595,0.999702,0.008653,1,0.009412742257808304
2453549.2352869,1.013878,0.008503,1,0.009448886624625175
2453549.2354144,1.003472,0.008187,1,0.0094850595276057
2453549.2356692,0.995122,0.008725,1,0.009557348261211018
2453549.2362154,0.989791,0.00843,1,0.009712309724960733
2453549.2363428,1.004093,0.008486,1,0.009748454091777603
2453549.2364703,1.00069,0.008411,1,0.009784626862654022
2453549.2365977,1.007497,0.008904,1,0.009820771361546576
2453549.2367251,0.997191,0.008127,1,0.009856915728363447
2453549.2368525,0.983923,0.008432,1,0.009893060227284423
2453549.23698,1.00854,0.008846,1,0.009929232998160842
2453549.2371074,1.00579,0.008641,1,0.00996537736494929
2453549.2372348,1.005752,0.008064,1,0.010001521863870266
2453549.2373623,0.992478,0.008496,1,0.010037694634746686
2453549.2374897,1.003344,0.008642,1,0.010073839001535134
2453549.2376171,0.988887,0.008502,1,0.01010998350045611
2453549.2377446,1.016985,0.008178,1,0.01014615627133253
2453549.237872,1.000025,0.008427,1,0.010182300638120978
2453549.2379994,0.99886,0.008409,1,0.010218445137041954
2453549.2381269,1.008702,0.008128,1,0.010254617907918373
2453549.2382543,1.000843,0.00849,1,0.010290762274735243
2453549.2383817,0.994034,0.008843,1,0.010326906773627798
2453549.2385091,0.995462,0.008064,1,0.010363051140444668
2453549.2386366,0.999133,0.008645,1,0.010399223911321087
2453549.238764,1.009012,0.008175,1,0.010435368410242063
2453549.2388914,1.000643,0.008177,1,0.010471512777030512
2453549.2390189,0.993913,0.008391,1,0.010507685547906931
2453549.2391463,0.989757,0.008426,1,0.010543830046827907
2453549.2392737,1.005845,0.008326,1,0.010579974413616355
2453549.2394012,0.980948,0.008404,1,0.010616147184492775
2453549.2395286,1.013911,0.008474,1,0.01065229168341375
2453549.239656,0.996696,0.008129,1,0.010688436050202199
2453549.2397834,0.98936,0.008838,1,0.010724580549123175
2453549.2399109,1.008624,0.008242,1,0.010760753319999594
2453549.2400383,1.00869,0.008061,1,0.010796897686816465
2453549.2401657,0.999395,0.008627,1,0.010833042185709019
2453549.2402932,1.01929,0.008646,1,0.010869214956585438
2453549.2404206,0.996521,0.008176,1,0.010905359323402308
2453549.240548,0.997346,0.008387,1,0.010941503822323284
2453549.2410213,0.984286,0.008419,1,0.01107578290151423
2453549.2412762,1.004926,0.008319,1,0.011148100039179099
2453549.2414036,0.978028,0.008405,1,0.011184244538100074
2453549.241531,0.994514,0.008478,1,0.011220388904888523
2453549.2416584,0.99558,0.008127,1,0.011256533271705393
2453549.2417859,0.991865,0.008443,1,0.011292706174685918
2453549.2419133,0.982759,0.008843,1,0.011328850541502788
2453549.2420407,1.001429,0.008239,1,0.011364994908291237
2453549.2421682,0.992898,0.00806,1,0.011401167811271762
2453549.2422956,1.005691,0.008623,1,0.011437312178088632
2453549.242423,1.000599,0.008642,1,0.011473456544877081
2453549.2425505,1.001192,0.008161,1,0.011509629447857606
2453549.2426779,1.007032,0.008175,1,0.011545773814674476
2453549.2428053,1.006275,0.008385,1,0.011581918181462925
2453549.2429328,1.00102,0.008426,1,0.01161809108444345
2453549.2430602,1.017476,0.008319,1,0.01165423545126032
2453549.2431876,1.009139,0.008475,1,0.01169037981807719
2453549.243315,1.013483,0.008239,1,0.011726524316969744
2453549.2434425,1.00527,0.008618,1,0.011762697087846163
2453549.2435699,0.985362,0.008624,1,0.011798841454663034
2453549.2436973,0.999111,0.00827,1,0.01183498595358401
2453549.2439522,0.987748,0.008159,1,0.011907303091248878
2453549.2440796,0.986179,0.008627,1,0.011943447590169853
2453549.2442071,1.0162,0.008389,1,0.011979620361017851
2453549.2444619,0.990292,0.008431,1,0.012051909226755697
2453549.2445894,1.002397,0.008315,1,0.012088081997603695
2453549.2447168,0.983195,0.008481,1,0.012124226364420565
2453549.2448442,0.994194,0.008474,1,0.01216037086334154
2453549.2449716,0.99422,0.008436,1,0.01219651523012999
2453549.2450991,1.001526,0.008442,1,0.012232688001006409
2453549.2452265,1.006186,0.008604,1,0.012268832499927385
2453549.2453539,1.000281,0.008236,1,0.012304976866744255
2453549.2461913,0.983448,0.008553,1,0.012542554120415161
2453549.2463188,1.001047,0.008625,1,0.01257872689129158
2453549.2464462,0.990404,0.008238,1,0.012614871390212556
2453549.2465737,0.982091,0.008146,1,0.012651044161060554
2453549.246701,0.993152,0.008601,1,0.012687160123817876
2453549.2468285,1.005745,0.008394,1,0.0127233330267984
2453549.2469559,1.009915,0.008419,1,0.012759477393586849
2453549.2470833,0.996877,0.008315,1,0.01279562176040372
2453549.2472108,0.995487,0.008473,1,0.012831794663384244
2453549.2473382,0.995537,0.008473,1,0.012867939030201114
2453549.2474657,0.994972,0.008427,1,0.012904111801049112
2453549.2475931,0.998761,0.008597,1,0.012940256299970088
2453549.2477205,0.984816,0.008549,1,0.012976400666786958
2453549.2478479,0.991208,0.008235,1,0.013012545033575407
